video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,split
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy20.mp4,sitting,falls/BestFailsoftheMonthApril2016_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy20,30,46,46,16,10,10,2.398,0,57,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy54.mp4,other,falls/BestFailsoftheMonthApril2016_FailArmy54,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy54,8,24,24,16,10,10,2.398,0,55,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy54.mp4,other,falls/BestFailsoftheMonthApril2016_FailArmy54,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy54,24,40,40,16,10,10,2.398,0,55,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,fall,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,0,16,16,16,10,10,2.398,0,32,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,fall,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,6,22,22,16,10,10,2.398,1,32,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,fall,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,8,24,24,16,10,10,2.398,1,32,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,fall,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,10,26,26,16,10,10,2.398,1,32,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,fall,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,12,28,28,16,10,10,2.398,1,32,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,fall,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,14,30,30,16,10,10,2.398,1,32,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,stand_up,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,10,26,26,16,10,10,2.398,0,65,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,stand_up,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,20,36,36,16,10,10,2.398,0,65,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,stand_up,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,30,46,46,16,10,10,2.398,0,65,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,standing,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,44,60,60,16,10,10,2.398,0,95,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,standing,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,46,62,62,16,10,10,2.398,0,95,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,standing,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,56,72,72,16,10,10,2.398,0,95,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,standing,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,58,74,74,16,10,10,2.398,0,95,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,standing,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,68,84,84,16,10,10,2.398,0,95,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,walk,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,70,86,86,16,10,10,2.398,0,104,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,walk,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,72,88,88,16,10,10,2.398,0,104,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,walk,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,74,90,90,16,10,10,2.398,0,104,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthApril2016_FailArmy68.mp4,walk,falls/BestFailsoftheMonthApril2016_FailArmy68,-1,OOPs,OOPs:falls/BestFailsoftheMonthApril2016_FailArmy68,76,92,92,16,10,10,2.398,0,104,val
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,0,16,16,16,10,10,2.997,1,23,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,2,18,18,16,10,10,2.997,1,23,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,4,20,20,16,10,10,2.997,1,23,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,6,22,22,16,10,10,2.997,1,23,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,stand_up,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,2,18,18,16,10,10,2.997,0,37,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,stand_up,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,8,24,24,16,10,10,2.997,0,37,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,stand_up,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,10,26,26,16,10,10,2.997,0,37,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,other,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,22,38,38,16,10,10,2.997,0,53,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,other,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,26,42,42,16,10,10,2.997,0,53,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,28,44,44,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,30,46,46,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,32,48,48,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,34,50,50,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,36,52,52,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,38,54,54,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,44,60,60,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,46,62,62,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34.mp4,sitting,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy34,50,66,66,16,10,10,2.997,0,77,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,24,40,40,16,10,10,2.997,1,49,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,26,42,42,16,10,10,2.997,1,49,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,28,44,44,16,10,10,2.997,1,49,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,30,46,46,16,10,10,2.997,1,49,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,32,48,48,16,10,10,2.997,1,49,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,stand_up,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,30,46,46,16,10,10,2.997,0,67,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,stand_up,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,32,48,48,16,10,10,2.997,0,67,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,stand_up,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,38,54,54,16,10,10,2.997,0,67,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,other,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,74,90,90,16,10,10,2.997,0,124,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,other,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,96,112,112,16,10,10,2.997,0,124,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,174,190,190,16,10,10,2.997,0,220,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,194,210,210,16,10,10,2.997,1,220,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,196,212,212,16,10,10,2.997,1,220,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,198,214,214,16,10,10,2.997,1,220,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,200,216,216,16,10,10,2.997,1,220,train
/data/final_project_dataset/OOPs/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40.mp4,fall,falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,-1,OOPs,OOPs:falls/BestFailsoftheMonthFebruary2016_Babe_YoureActuallyCrazyFailArmy40,202,218,218,16,10,10,2.997,1,220,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,walk,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,0,16,16,16,10,10,3.0,0,35,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,standing,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,10,26,26,16,10,10,3.0,0,51,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,standing,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,18,34,34,16,10,10,3.0,0,51,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,standing,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,20,36,36,16,10,10,3.0,0,51,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,standing,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,22,38,38,16,10,10,3.0,0,51,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,standing,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,24,40,40,16,10,10,3.0,0,51,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,walk,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,40,56,56,16,10,10,3.0,0,80,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,walk,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,50,66,66,16,10,10,3.0,0,80,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0.mp4,walk,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy0,54,70,70,16,10,10,3.0,0,80,test
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,2,18,18,16,10,10,3.0,0,33,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,8,24,24,16,10,10,3.0,1,33,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,10,26,26,16,10,10,3.0,1,33,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,12,28,28,16,10,10,3.0,1,33,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,14,30,30,16,10,10,3.0,1,33,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy11,16,32,32,16,10,10,3.0,1,33,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,12,28,28,16,10,10,3.0,1,37,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,14,30,30,16,10,10,3.0,1,37,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,16,32,32,16,10,10,3.0,1,37,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,18,34,34,16,10,10,3.0,1,37,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,fall,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,20,36,36,16,10,10,3.0,1,37,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,sitting,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,12,28,28,16,10,10,3.0,0,59,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,sitting,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,14,30,30,16,10,10,3.0,0,59,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,sitting,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,16,32,32,16,10,10,3.0,0,59,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,sitting,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,18,34,34,16,10,10,3.0,0,59,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,sitting,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,24,40,40,16,10,10,3.0,0,59,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,sitting,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,26,42,42,16,10,10,3.0,0,59,train
/data/final_project_dataset/OOPs/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20.mp4,sitting,falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,-1,OOPs,OOPs:falls/BestFailsoftheWeek-GoHard_OrGoHomeMarch2018_FailArmy20,28,44,44,16,10,10,3.0,0,59,train
