video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,vjepa_feature_path,vjepa_model_name,vjepa_latent_dim,vjepa_observed_tokens,vjepa_future_tokens,split
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy10.mp4,stand_up,falls/BestFailsoftheYear-Part22018_FailArmy10,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy10,42,58,58,16,10,10,2.997,0,89,/data/final_project_dataset/vjepa_latents_oops/window_latents/47825fa9d4c89c9b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy10.mp4,stand_up,falls/BestFailsoftheYear-Part22018_FailArmy10,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy10,50,66,66,16,10,10,2.997,0,89,/data/final_project_dataset/vjepa_latents_oops/window_latents/ab4e99d735549f67.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy10.mp4,stand_up,falls/BestFailsoftheYear-Part22018_FailArmy10,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy10,56,72,72,16,10,10,2.997,0,89,/data/final_project_dataset/vjepa_latents_oops/window_latents/0a4743cc5083de49.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy14.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy14,6,22,22,16,10,10,2.997,0,38,/data/final_project_dataset/vjepa_latents_oops/window_latents/e84872f8efc2d3b1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy14.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy14,12,28,28,16,10,10,2.997,1,38,/data/final_project_dataset/vjepa_latents_oops/window_latents/cb54c97edbc70f7a.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy14.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy14,14,30,30,16,10,10,2.997,1,38,/data/final_project_dataset/vjepa_latents_oops/window_latents/b67e4ad909964908.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy14.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy14,16,32,32,16,10,10,2.997,1,38,/data/final_project_dataset/vjepa_latents_oops/window_latents/3dea0280d4614670.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy14.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy14,18,34,34,16,10,10,2.997,1,38,/data/final_project_dataset/vjepa_latents_oops/window_latents/1174d7c5700a8bcb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy14.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy14,20,36,36,16,10,10,2.997,1,38,/data/final_project_dataset/vjepa_latents_oops/window_latents/7b78713c84d11f5b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy22.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy22,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy22,34,50,50,16,10,10,2.997,1,59,/data/final_project_dataset/vjepa_latents_oops/window_latents/ed8a6d487fe2c4d3.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy22.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy22,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy22,36,52,52,16,10,10,2.997,1,59,/data/final_project_dataset/vjepa_latents_oops/window_latents/b5eb1952b0a43cac.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy22.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy22,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy22,38,54,54,16,10,10,2.997,1,59,/data/final_project_dataset/vjepa_latents_oops/window_latents/521a3d9b3f06eaeb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy22.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy22,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy22,40,56,56,16,10,10,2.997,1,59,/data/final_project_dataset/vjepa_latents_oops/window_latents/dd090d665adedb27.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy22.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy22,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy22,42,58,58,16,10,10,2.997,1,59,/data/final_project_dataset/vjepa_latents_oops/window_latents/c06e535d08b63c52.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,walk,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,2,18,18,16,10,10,2.997,0,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/80ad59f39008f33b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,walk,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,6,22,22,16,10,10,2.997,0,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/fa8793666286edcb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,walk,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,10,26,26,16,10,10,2.997,0,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/ad42c8df8bff4786.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,walk,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,12,28,28,16,10,10,2.997,0,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/e9ecfa8931853c8f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,20,36,36,16,10,10,2.997,0,56,/data/final_project_dataset/vjepa_latents_oops/window_latents/ca521ed98e48f2a1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,30,46,46,16,10,10,2.997,1,56,/data/final_project_dataset/vjepa_latents_oops/window_latents/451b3b286a4883b4.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,32,48,48,16,10,10,2.997,1,56,/data/final_project_dataset/vjepa_latents_oops/window_latents/0e98b600e9b30544.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,34,50,50,16,10,10,2.997,1,56,/data/final_project_dataset/vjepa_latents_oops/window_latents/ccc74c9f1371ba78.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,36,52,52,16,10,10,2.997,1,56,/data/final_project_dataset/vjepa_latents_oops/window_latents/70ad636e2bc8fd9c.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy41.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy41,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy41,38,54,54,16,10,10,2.997,1,56,/data/final_project_dataset/vjepa_latents_oops/window_latents/86f17504b484eb6a.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy51.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy51,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy51,12,28,28,16,10,10,2.997,0,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/276a42f625c08ee6.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy51.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy51,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy51,16,32,32,16,10,10,2.997,1,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/09a5c44387202b5c.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy51.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy51,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy51,18,34,34,16,10,10,2.997,1,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/6a98da63d3aad0e4.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy51.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy51,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy51,20,36,36,16,10,10,2.997,1,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/a84d7176cd2a7f1d.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy51.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy51,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy51,22,38,38,16,10,10,2.997,1,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/6532113d9f6900b9.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy51.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy51,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy51,24,40,40,16,10,10,2.997,1,41,/data/final_project_dataset/vjepa_latents_oops/window_latents/18fa6e9698340575.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy52.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy52,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy52,0,16,16,16,10,10,2.997,1,20,/data/final_project_dataset/vjepa_latents_oops/window_latents/0b665495418e4fc3.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear-Part22018_FailArmy52.mp4,fall,falls/BestFailsoftheYear-Part22018_FailArmy52,-1,OOPs,OOPs:falls/BestFailsoftheYear-Part22018_FailArmy52,2,18,18,16,10,10,2.997,1,20,/data/final_project_dataset/vjepa_latents_oops/window_latents/7ba5183345e9dbad.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,30,46,46,16,10,10,2.398,0,148,/data/final_project_dataset/vjepa_latents_oops/window_latents/393b3bb262da14d0.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,122,138,138,16,10,10,2.398,1,148,/data/final_project_dataset/vjepa_latents_oops/window_latents/a884f1f473834944.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,124,140,140,16,10,10,2.398,1,148,/data/final_project_dataset/vjepa_latents_oops/window_latents/009585bc0ac234e8.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,126,142,142,16,10,10,2.398,1,148,/data/final_project_dataset/vjepa_latents_oops/window_latents/b749bacc3c6a69ae.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,128,144,144,16,10,10,2.398,1,148,/data/final_project_dataset/vjepa_latents_oops/window_latents/e24f0bee5f1aedf6.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,130,146,146,16,10,10,2.398,1,148,/data/final_project_dataset/vjepa_latents_oops/window_latents/4e54f6b023e22b62.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,other,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,124,140,140,16,10,10,2.398,0,161,/data/final_project_dataset/vjepa_latents_oops/window_latents/c896cbf39f46d323.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16.mp4,other,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation16,126,142,142,16,10,10,2.398,0,161,/data/final_project_dataset/vjepa_latents_oops/window_latents/7bc58850899cb943.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation20.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation20,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation20,0,16,16,16,10,10,2.398,1,20,/data/final_project_dataset/vjepa_latents_oops/window_latents/78a43e1bf6834cab.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation20.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation20,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation20,2,18,18,16,10,10,2.398,1,20,/data/final_project_dataset/vjepa_latents_oops/window_latents/6bc900099c6d9ab3.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,0,16,16,16,10,10,2.398,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/a7fdde30e7ea8f53.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,2,18,18,16,10,10,2.398,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/1ea6199e9df771b1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,4,20,20,16,10,10,2.398,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/fb6752b3b617a7da.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation37,6,22,22,16,10,10,2.398,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/f4121422e3981912.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,2,18,18,16,10,10,2.398,0,35,/data/final_project_dataset/vjepa_latents_oops/window_latents/ad3f61330e22aec8.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,10,26,26,16,10,10,2.398,1,35,/data/final_project_dataset/vjepa_latents_oops/window_latents/0b45358b4171acb8.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,12,28,28,16,10,10,2.398,1,35,/data/final_project_dataset/vjepa_latents_oops/window_latents/66b895f0c93e9653.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,14,30,30,16,10,10,2.398,1,35,/data/final_project_dataset/vjepa_latents_oops/window_latents/89ef159f3136fcc7.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation44,16,32,32,16,10,10,2.398,1,35,/data/final_project_dataset/vjepa_latents_oops/window_latents/4eaaf6a78bdae2cc.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,10,26,26,16,10,10,2.398,0,45,/data/final_project_dataset/vjepa_latents_oops/window_latents/75076c6e0426e2da.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,20,36,36,16,10,10,2.398,1,45,/data/final_project_dataset/vjepa_latents_oops/window_latents/ddc3b5fd6adf29fc.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,22,38,38,16,10,10,2.398,1,45,/data/final_project_dataset/vjepa_latents_oops/window_latents/5d57e136d1f753e1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,24,40,40,16,10,10,2.398,1,45,/data/final_project_dataset/vjepa_latents_oops/window_latents/6cbc52db0fcf8a11.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,26,42,42,16,10,10,2.398,1,45,/data/final_project_dataset/vjepa_latents_oops/window_latents/b2f969f528d2951f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59.mp4,fall,falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,-1,OOPs,OOPs:falls/BestFailsoftheYear2016SoFar_FailArmyFailCompilation59,28,44,44,16,10,10,2.398,1,45,/data/final_project_dataset/vjepa_latents_oops/window_latents/54cfa3ead975ca9a.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2017-Part1December2017_FailArmy23.mp4,fall,falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,0,16,16,16,10,10,2.997,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/eced817fc3863074.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2017-Part1December2017_FailArmy23.mp4,fall,falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,2,18,18,16,10,10,2.997,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/4bf88bc50c408ea5.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2017-Part1December2017_FailArmy23.mp4,fall,falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,4,20,20,16,10,10,2.997,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/965689269711cac1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2017-Part1December2017_FailArmy23.mp4,fall,falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheYear2017-Part1December2017_FailArmy23,6,22,22,16,10,10,2.997,1,24,/data/final_project_dataset/vjepa_latents_oops/window_latents/90150312ba5f621d.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,test
/data/final_project_dataset/OOPs/BestFailsoftheYear2017-Part1December2017_FailArmy27.mp4,fall,falls/BestFailsoftheYear2017-Part1December2017_FailArmy27,-1,OOPs,OOPs:falls/BestFailsoftheYear2017-Part1December2017_FailArmy27,0,16,16,16,10,10,2.997,0,34,/data/final_project_dataset/vjepa_latents_oops/window_latents/95422fa8581fdf2a.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/BestFailsoftheYear2017-Part1December2017_FailArmy27.mp4,fall,falls/BestFailsoftheYear2017-Part1December2017_FailArmy27,-1,OOPs,OOPs:falls/BestFailsoftheYear2017-Part1December2017_FailArmy27,8,24,24,16,10,10,2.997,1,34,/data/final_project_dataset/vjepa_latents_oops/window_latents/4322a0c30d33fb99.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
