video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,split,pose_feature_path
/data/final_project_dataset/OOPs/FailsoftheMonthJuly2016_FailArmy8.mp4,stand_up,falls/FailsoftheMonthJuly2016_FailArmy8,-1,OOPs,OOPs:falls/FailsoftheMonthJuly2016_FailArmy8,0,16,16,16,10,10,2.997,0,34,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004427.npy
/data/final_project_dataset/OOPs/FailsoftheMonthJuly2016_FailArmy8.mp4,stand_up,falls/FailsoftheMonthJuly2016_FailArmy8,-1,OOPs,OOPs:falls/FailsoftheMonthJuly2016_FailArmy8,2,18,18,16,10,10,2.997,0,34,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004428.npy
/data/final_project_dataset/OOPs/FailsoftheMonthJuly2016_FailArmy8.mp4,stand_up,falls/FailsoftheMonthJuly2016_FailArmy8,-1,OOPs,OOPs:falls/FailsoftheMonthJuly2016_FailArmy8,8,24,24,16,10,10,2.997,0,34,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004429.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,8,24,24,16,10,10,2.398,1,33,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004430.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,10,26,26,16,10,10,2.398,1,33,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004431.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,12,28,28,16,10,10,2.398,1,33,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004432.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,14,30,30,16,10,10,2.398,1,33,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004433.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,16,32,32,16,10,10,2.398,1,33,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004434.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,standing,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,22,38,38,16,10,10,2.398,0,62,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004435.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,standing,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,30,46,46,16,10,10,2.398,0,62,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004436.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,standing,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,34,50,50,16,10,10,2.398,0,62,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004437.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,standing,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,36,52,52,16,10,10,2.398,0,62,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004438.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,52,68,68,16,10,10,2.398,0,88,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004439.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,62,78,78,16,10,10,2.398,1,88,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004440.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,64,80,80,16,10,10,2.398,1,88,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004441.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,66,82,82,16,10,10,2.398,1,88,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004442.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,68,84,84,16,10,10,2.398,1,88,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004443.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy4.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy4,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy4,70,86,86,16,10,10,2.398,1,88,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004444.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,other,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,20,36,36,16,10,10,2.398,0,47,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004445.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,22,38,38,16,10,10,2.398,0,56,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004446.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,30,46,46,16,10,10,2.398,1,56,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004447.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,32,48,48,16,10,10,2.398,1,56,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004448.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,34,50,50,16,10,10,2.398,1,56,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004449.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,36,52,52,16,10,10,2.398,1,56,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004450.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,38,54,54,16,10,10,2.398,1,56,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004451.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,walk,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,42,58,58,16,10,10,2.398,0,115,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004453.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,walk,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,54,70,70,16,10,10,2.398,0,115,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004454.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy56.mp4,other,falls/FailsoftheMonthOctober2016_FailArmy56,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy56,98,114,114,16,10,10,2.398,0,133,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004455.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy69.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy69,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy69,2,18,18,16,10,10,2.398,0,30,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004456.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy69.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy69,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy69,4,20,20,16,10,10,2.398,1,30,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004457.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy69.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy69,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy69,6,22,22,16,10,10,2.398,1,30,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004458.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy69.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy69,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy69,8,24,24,16,10,10,2.398,1,30,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004459.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy69.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy69,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy69,10,26,26,16,10,10,2.398,1,30,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004460.npy
/data/final_project_dataset/OOPs/FailsoftheMonthOctober2016_FailArmy69.mp4,fall,falls/FailsoftheMonthOctober2016_FailArmy69,-1,OOPs,OOPs:falls/FailsoftheMonthOctober2016_FailArmy69,12,28,28,16,10,10,2.398,1,30,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004461.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,2,18,18,16,10,10,2.997,1,28,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004462.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,4,20,20,16,10,10,2.997,1,28,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004463.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,6,22,22,16,10,10,2.997,1,28,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004464.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,8,24,24,16,10,10,2.997,1,28,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004465.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,10,26,26,16,10,10,2.997,1,28,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004466.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,other,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,12,28,28,16,10,10,2.997,0,46,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004467.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,other,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,16,32,32,16,10,10,2.997,0,46,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004468.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,30,46,46,16,10,10,2.997,0,66,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004469.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,40,56,56,16,10,10,2.997,1,66,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004470.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,42,58,58,16,10,10,2.997,1,66,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004471.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,44,60,60,16,10,10,2.997,1,66,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004472.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,46,62,62,16,10,10,2.997,1,66,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004473.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy11.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy11,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy11,48,64,64,16,10,10,2.997,1,66,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004474.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy24.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy24,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy24,36,52,52,16,10,10,2.997,1,62,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004475.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy24.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy24,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy24,38,54,54,16,10,10,2.997,1,62,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004476.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy24.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy24,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy24,40,56,56,16,10,10,2.997,1,62,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004477.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy24.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy24,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy24,42,58,58,16,10,10,2.997,1,62,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004478.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy24.mp4,fall,falls/FailsoftheMonthSeptember2016_FailArmy24,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy24,44,60,60,16,10,10,2.997,1,62,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004479.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy30.mp4,sitting,falls/FailsoftheMonthSeptember2016_FailArmy30,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy30,0,16,16,16,10,10,2.997,0,28,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004480.npy
/data/final_project_dataset/OOPs/FailsoftheMonthSeptember2016_FailArmy30.mp4,sitting,falls/FailsoftheMonthSeptember2016_FailArmy30,-1,OOPs,OOPs:falls/FailsoftheMonthSeptember2016_FailArmy30,2,18,18,16,10,10,2.997,0,28,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004481.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,28,44,44,16,10,10,2.997,1,54,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004482.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,30,46,46,16,10,10,2.997,1,54,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004483.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,32,48,48,16,10,10,2.997,1,54,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004484.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,34,50,50,16,10,10,2.997,1,54,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004485.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,36,52,52,16,10,10,2.997,1,54,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004486.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,sitting,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,38,54,54,16,10,10,2.997,0,69,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004492.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,sitting,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,40,56,56,16,10,10,2.997,0,69,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004493.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,sitting,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,42,58,58,16,10,10,2.997,0,69,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004494.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,standing,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,44,60,60,16,10,10,2.997,0,94,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004495.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,standing,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,46,62,62,16,10,10,2.997,0,94,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004496.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,standing,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,58,74,74,16,10,10,2.997,0,94,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004497.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,standing,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,60,76,76,16,10,10,2.997,0,94,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004498.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,standing,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,64,80,80,16,10,10,2.997,0,94,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004499.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,112,128,128,16,10,10,2.997,1,138,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004500.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,114,130,130,16,10,10,2.997,1,138,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004501.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,116,132,132,16,10,10,2.997,1,138,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004502.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,118,134,134,16,10,10,2.997,1,138,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004503.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,120,136,136,16,10,10,2.997,1,138,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004504.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22.mp4,other,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy22,122,138,138,16,10,10,2.997,0,165,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004505.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,6,22,22,16,10,10,2.997,1,32,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004506.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,8,24,24,16,10,10,2.997,1,32,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004507.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,10,26,26,16,10,10,2.997,1,32,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004508.npy
/data/final_project_dataset/OOPs/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28.mp4,fall,falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,-1,OOPs,OOPs:falls/FailsoftheWeek-BetterLuckNextTimeJanuary2017_FailArmy28,12,28,28,16,10,10,2.997,1,32,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00004509.npy
